unix_time_s,dt_s,UTC,LOCAL,EMG1_Raw,EMG2_Raw,EMG3_Raw,EMG4_Raw,EMG5_Raw,EMG6_Raw,EMG7_Raw,EMG8_Raw,EMG1_Filtered,EMG2_Filtered,EMG3_Filtered,EMG4_Filtered,EMG5_Filtered,EMG6_Filtered,EMG7_Filtered,EMG8_Filtered,Accel1_Raw,Accel2_Raw,Accel3_Raw,Gyro1_Raw,Gyro2_Raw,Gyro3_Raw,Battery
1774822922.5806544,,2026-03-29T22:22:02.580,2026-03-29T18:22:02.580,-32518.89,-45899.729999999996,-85092.3,-49971.465,-12552.255,-17374.635,6776.235,-53262.27,1.2843435850543174,3.1069488678011106,1.7594076595721317,0.21870572957201723,-0.44186886863953917,-1.4331692229055517,-0.7118556995393258,0.32857061095037876,-0.11157198,0.292662825,0.944394555,-14.86324,7.35532,-3.41824,69.0
1774822922.5806737,1.9311904907226562e-05,2026-03-29T22:22:02.580,2026-03-29T18:22:02.580,-32524.379999999997,-45898.784999999996,-85094.81999999999,-49977.9,-12559.814999999999,-17378.19,6784.38,-53257.905,1.840090322024013,2.131988442179536,3.4672310020634876,5.721398327700535,6.769809216062581,7.633709998317501,1.9968573975046366,2.481133515697512,-0.11157198,0.292662825,0.944394555,-14.86324,7.35532,-3.41824,69.0
1774822922.5848153,0.004141569137573242,2026-03-29T22:22:02.584,2026-03-29T18:22:02.584,-32524.199999999997,-45901.89,-85098.735,-49969.799999999996,-12551.265,-17369.864999999998,6778.71,-53253.765,1.3246063034119169,-0.38556425734181504,3.14819269231292,8.41595810235177,10.802033918329927,13.309962590982957,3.9311044530285724,3.5187298220764327,-0.11157198,0.292662825,0.944394555,-14.86324,7.35532,-3.41824,69.0
1774822922.584836,2.0742416381835938e-05,2026-03-29T22:22:02.584,2026-03-29T18:22:02.584,-32520.329999999998,-45896.22,-85088.97,-49952.97,-12528.63,-17342.235,6790.634999999999,-53251.92,-0.09018307035195351,-3.4307050809314927,0.8349350490557987,7.053584337512501,9.854282599890837,13.133392899422658,4.29906472113683,2.9813118434494537,-0.11157198,0.292662825,0.944394555,-14.86324,7.35532,-3.41824,69.0
1774822922.5894876,0.004651546478271484,2026-03-29T22:22:02.589,2026-03-29T18:22:02.589,-32516.504999999997,-45889.155,-85081.00499999999,-49947.435,-12518.1,-17327.61,6813.945,-53245.71,-1.6755285882140505,-5.403706830926376,-2.24802722923778,2.3617372723229644,4.448269882900486,7.24419276727372,2.9265250789885475,1.1213666116770964,-0.11157198,0.292662825,0.944394555,-14.86324,7.35532,-3.41824,69.0
1774822922.589605,0.00011754035949707031,2026-03-29T22:22:02.589,2026-03-29T18:22:02.589,-32518.574999999997,-45893.564999999995,-85095.09,-49971.869999999995,-12553.83,-17373.915,6795.2699999999995,-53243.1,-2.51860841234496,-4.949400738720937,-4.32126955258786,-3.339326852434582,-2.855003482931737,-1.7154018566915847,0.3387700159390867,-1.2151546781223146,-0.11157198,0.292662825,0.944394555,-14.86324,7.35532,-3.41824,69.0
1774822922.5950513,0.005446195602416992,2026-03-29T22:22:02.595,2026-03-29T18:22:02.595,-32520.87,-45892.485,-85100.805,-49987.53,-12580.244999999999,-17405.954999999998,6775.29,-53248.95,-2.0335689544898514,-1.79865206854868,-4.048069938727871,-7.2916674233798,-8.681220073039634,-9.805144793856023,-2.4352624907375744,-2.9773180050887853,-0.107238495,0.285704835,0.942929715,-15.12266,9.75114,-4.02864,69.0
1774822922.595084,3.266334533691406e-05,2026-03-29T22:22:02.595,2026-03-29T18:22:02.595,-32521.14,-45888.255,-85095.94499999999,-49988.655,-12585.24,-17409.69,6768.315,-53255.97,-0.3301244722273416,2.8725378452982784,-1.344393127023637,-7.647959080848062,-10.419035924928533,-13.53703708918431,-4.266702745875437,-3.3870663664240968,-0.107238495,0.285704835,0.942929715,-15.12266,9.75114,-4.02864,69.0
1774822922.5951145,3.0517578125e-05,2026-03-29T22:22:02.595,2026-03-29T18:22:02.595,-32528.745,-45895.814999999995,-85095.54,-49977.314999999995,-12564.9,-17383.68,6774.84,-53260.74,1.7800979493390787,6.849100762155281,2.47146131175459,-4.34750926511934,-7.402444625276135,-11.386170453952552,-4.383322047491483,-2.2868423640798285,-0.107238495,0.285704835,0.942929715,-15.12266,9.75114,-4.02864,69.0
1774822922.5951304,1.5974044799804688e-05,2026-03-29T22:22:02.595,2026-03-29T18:22:02.595,-32529.78,-45904.725,-85102.245,-49977.18,-12562.56,-17379.989999999998,6774.4349999999995,-53260.02,3.1714894704317933,7.929512711834159,5.317533162818307,0.9012001078423043,-1.1584435880878194,-4.404863155680396,-2.696200504970161,-0.19975352651433861,-0.107238495,0.285704835,0.942929715,-15.12266,9.75114,-4.02864,69.0
1774822922.6006148,0.005484342575073242,2026-03-29T22:22:02.600,2026-03-29T18:22:02.600,-32520.555,-45891.765,-85090.00499999999,-49972.32,-12564.404999999999,-17386.38,6766.155,-53249.759999999995,3.0009927374759537,5.124328713942616,5.467910188930507,5.503207678170953,5.367496542539585,4.301735881859959,0.14206215668441047,1.9205426339211213,-0.107238495,0.285704835,0.942929715,-15.12266,9.75114,-4.02864,69.0
1774822922.6006389,2.4080276489257812e-05,2026-03-29T22:22:02.600,2026-03-29T18:22:02.600,-32516.774999999998,-45886.68,-85085.37,-49966.515,-12556.98,-17378.19,6769.755,-53241.255,1.1987106956249378,-0.6439773456611654,2.557639721697874,7.269443601326474,9.214332956372155,10.973093004046493,2.9830682720695023,3.1300314441860637,-0.107238495,0.285704835,0.942929715,-15.12266,9.75114,-4.02864,69.0
1774822922.6044793,0.0038404464721679688,2026-03-29T22:22:02.604,2026-03-29T18:22:02.604,-32520.6,-45891.09,-85087.125,-49964.895,-12549.869999999999,-17365.454999999998,6785.73,-53234.505,-1.4256270839105483,-6.784888056369646,-2.0969840241621425,5.470929489701279,8.762393471482458,12.827222394356074,4.643898010070262,2.9194105016005976,-0.107238495,0.285704835,0.942929715,-15.12266,9.75114,-4.02864,69.0
1774822922.604497,1.7642974853515625e-05,2026-03-29T22:22:02.604,2026-03-29T18:22:02.604,-32529.149999999998,-45902.34,-85101.97499999999,-49984.47,-12572.55,-17387.46,6790.545,-53237.655,-3.547214001287302,-10.205560521141948,-6.08927431640143,1.141340425041705,4.416492495035584,9.217042785033836,4.4009043608638825,1.4304031538747004,-0.107238495,0.285704835,0.942929715,-15.12266,9.75114,-4.02864,69.0
1774822922.6085477,0.004050731658935547,2026-03-29T22:22:02.608,2026-03-29T18:22:02.608,-32524.875,-45900.63,-85104.09,-49991.49,-12582.539999999999,-17401.454999999998,6781.59,-53239.005,-3.9976874112102267,-8.873696023295047,-7.161723891796031,-3.4984598800127538,-1.6729455145605412,1.8314145183478563,2.3095420894644527,-0.629492096003017,-0.107238495,0.285704835,0.942929715,-15.12266,9.75114,-4.02864,69.0
1774822922.6085637,1.5974044799804688e-05,2026-03-29T22:22:02.608,2026-03-29T18:22:02.608,-32518.89,-45887.805,-85084.92,-49972.814999999995,-12561.795,-17381.385,6777.8099999999995,-53241.435,-2.402220317906182,-2.985784880125969,-4.457774380208703,-6.180032833037959,-6.677891042812713,-6.105183511793648,-0.79330784086983,-2.3254947093100515,-0.107238495,0.285704835,0.942929715,-15.12266,9.75114,-4.02864,69.0
1774822922.6139174,0.005353689193725586,2026-03-29T22:22:02.613,2026-03-29T18:22:02.613,-32517.945,-45878.13,-85078.44,-49972.32,-12562.064999999999,-17381.79,6777.179999999999,-53245.439999999995,0.5626260674276363,4.916194193896938,0.8987296807428189,-5.705879743501456,-8.417375048250824,-11.250339247828641,-3.6196409431448067,-2.9242357619477013,-0.100158435,0.28308033,0.939389685,-16.05352,11.368699999999999,-3.55558,69.0
1774822922.6139452,2.7894973754882812e-05,2026-03-29T22:22:02.613,2026-03-29T18:22:02.613,-32513.399999999998,-45866.295,-85072.00499999999,-49972.185,-12562.244999999999,-17381.34,6777.63,-53245.799999999996,3.452944309926875,11.03791235778224,6.258333261856678,-2.4911551725432965,-6.313286706280771,-11.55117950809269,-4.965787077765103,-2.2139315901587295,-0.100158435,0.28308033,0.939389685,-16.05352,11.368699999999999,-3.55558,69.0
