unix_time_s,dt_s,UTC,LOCAL,EMG1_Raw,EMG2_Raw,EMG3_Raw,EMG4_Raw,EMG5_Raw,EMG6_Raw,EMG7_Raw,EMG8_Raw,EMG1_Filtered,EMG2_Filtered,EMG3_Filtered,EMG4_Filtered,EMG5_Filtered,EMG6_Filtered,EMG7_Filtered,EMG8_Filtered,Accel1_Raw,Accel2_Raw,Accel3_Raw,Gyro1_Raw,Gyro2_Raw,Gyro3_Raw,Battery
1774822720.561758,,2026-03-29T22:18:40.561,2026-03-29T18:18:40.561,-34038.63,-46265.715,-85441.23,-50465.97,-12660.885,-17895.645,6605.28,-63804.06,0.16915310053723787,1.5950378691182312,2.4884270384369835,0.5376601250321443,0.04682744957458017,0.5017391877599798,-0.00872895123483658,0.07897864871356955,-0.134460105,-0.96825924,0.218444265,-13.53562,10.31576,-5.63094,70.0
1774822720.5617745,1.6450881958007812e-05,2026-03-29T22:18:40.561,2026-03-29T18:18:40.561,-34048.53,-46276.155,-85454.09999999999,-50468.67,-12664.08,-17901.495,6600.195,-63813.78,0.11074163488960029,7.913472160813371,12.870888451310295,0.6974876216592093,0.7864156483058673,2.8190493511998085,3.0595454190819487,0.2196109096066719,-0.134460105,-0.96825924,0.218444265,-13.53562,10.31576,-5.63094,70.0
1774822720.5654764,0.003701925277709961,2026-03-29T22:18:40.565,2026-03-29T18:18:40.565,-34047.27,-46276.064999999995,-85453.965,-50461.335,-12656.43,-17896.41,6598.98,-63815.04,0.16216924472980088,10.668072345256892,17.428254982237974,0.8257924649695809,1.2800363038533638,3.796917227367318,4.685558049191349,0.3785557321494194,-0.134460105,-0.96825924,0.218444265,-13.53562,10.31576,-5.63094,70.0
1774822720.5655031,2.6702880859375e-05,2026-03-29T22:18:40.565,2026-03-29T18:18:40.565,-34046.055,-46276.335,-85448.83499999999,-50454.54,-12653.01,-17894.655,6599.745,-63811.305,0.28057696663603815,8.471872629976035,13.825643597076446,0.8447530958878879,1.3018123575051348,2.980550173887971,4.100660036331981,0.49359202316612893,-0.134460105,-0.96825924,0.218444265,-13.53562,10.31576,-5.63094,70.0
1774822720.568268,0.0027649402618408203,2026-03-29T22:18:40.568,2026-03-29T18:18:40.568,-34042.994999999995,-46274.13,-85441.995,-50447.88,-12649.994999999999,-17895.69,6595.38,-63809.685,0.31933892336116415,2.254706827164632,3.5747371192377213,0.6038110375782813,0.794340643685015,0.7739618375410205,1.588826126940135,0.45717851719189107,-0.134460105,-0.96825924,0.218444265,-13.53562,10.31576,-5.63094,70.0
1774822720.568286,1.7881393432617188e-05,2026-03-29T22:18:40.568,2026-03-29T18:18:40.568,-34038.45,-46286.325,-85461.705,-50457.06,-12659.039999999999,-17910.045,6584.085,-63810.0,0.1434280245492866,-5.126073223225157,-8.594160155779571,0.011725577180431438,-0.08309832903070494,-1.7568820120104514,-1.649964126505566,0.19424266957639225,-0.134460105,-0.96825924,0.218444265,-13.53562,10.31576,-5.63094,70.0
1774822720.5727444,0.004458427429199219,2026-03-29T22:18:40.572,2026-03-29T18:18:40.572,-34019.505,-46298.564999999995,-85486.72499999999,-50467.005,-12669.57,-17923.995,6574.679999999999,-63796.095,-0.24742958809829413,-10.207615724848889,-16.928548223420073,-0.8302367602617453,-0.9958203471862123,-3.401944936028454,-4.076386625425217,-0.2562062139382233,-0.134460105,-0.96825924,0.218444265,-13.53562,10.31576,-5.63094,70.0
1774822720.5727675,2.3126602172851562e-05,2026-03-29T22:18:40.572,2026-03-29T18:18:40.572,-34013.205,-46316.564999999995,-85505.805,-50468.174999999996,-12677.49,-17936.73,6569.505,-63782.595,-0.6768187329174586,-10.560921622199894,-17.392725781990414,-1.597523642559407,-1.5597441573672872,-3.393167208495182,-4.549749352411785,-0.7177947297398922,-0.134460105,-0.96825924,0.218444265,-13.53562,10.31576,-5.63094,70.0
1774822720.5887697,0.016002178192138672,2026-03-29T22:18:40.588,2026-03-29T18:18:40.588,-34072.244999999995,-46336.59,-85513.5,-50460.615,-12659.625,-17910.945,6583.005,-63830.204999999994,-0.8722387065073841,-5.964778245230938,-9.63607354551383,-1.863799718281202,-1.5056755574352465,-1.771651610593524,-2.8706387148588384,-0.9437431134055728,-0.134460105,-0.96825924,0.218444265,-13.53562,10.31576,-5.63094,70.0
1774822720.588792,2.2411346435546875e-05,2026-03-29T22:18:40.588,2026-03-29T18:18:40.588,-34120.125,-46310.939999999995,-85482.58499999999,-50441.625,-12641.4,-17888.805,6596.009999999999,-63880.604999999996,-0.6310258149141902,1.4590907152955839,2.776130828639531,-1.3311143528441538,-0.810247268373437,0.6432701770972767,0.13268638143856928,-0.7499248266734034,-0.134460105,-0.96825924,0.218444265,-13.53562,10.31576,-5.63094,70.0
1774822720.5888166,2.4557113647460938e-05,2026-03-29T22:18:40.588,2026-03-29T18:18:40.588,-34074.27,-46290.24,-85476.87,-50475.555,-12676.68,-17919.27,6587.325,-63845.729999999996,0.02683841757285147,8.230805268409725,14.011508200479286,-0.04625787357641547,0.2713915974343674,2.6654890607622135,3.0126826297122773,-0.14174129783341183,-0.13574184,-0.96789303,0.215392515,-13.33724,9.14074,-6.683879999999999,70.0
1774822720.5888228,6.198883056640625e-06,2026-03-29T22:18:40.588,2026-03-29T18:18:40.588,-34041.869999999995,-46274.58,-85445.955,-50477.445,-12661.47,-17902.395,6589.575,-63815.759999999995,0.8212734950036643,11.157853397996016,18.732195872207573,1.5332621340920394,1.2965760116146545,3.328318764558512,4.4041616795569976,0.6460784452253663,-0.13574184,-0.96789303,0.215392515,-13.33724,9.14074,-6.683879999999999,70.0
1774822720.5888298,6.9141387939453125e-06,2026-03-29T22:18:40.588,2026-03-29T18:18:40.588,-34046.235,-46272.78,-85438.89,-50472.0,-12646.439999999999,-17887.364999999998,6602.804999999999,-63815.31,1.3316616699561163,8.856708317978917,14.651924934099474,2.693579648410045,1.8189611035346052,2.3541449358249005,3.6772249071269365,1.2368319133970784,-0.13574184,-0.96789303,0.215392515,-13.33724,9.14074,-6.683879999999999,70.0
1774822720.5888357,5.9604644775390625e-06,2026-03-29T22:18:40.588,2026-03-29T18:18:40.588,-34049.295,-46256.49,-85424.355,-50442.57,-12640.32,-17888.76,6605.19,-63822.149999999994,1.2222962256417826,2.4175065590273626,3.653495086797295,2.791886643466487,1.5874895470992358,0.2761531456067338,1.226660097115411,1.2957644501386434,-0.13574184,-0.96789303,0.215392515,-13.33724,9.14074,-6.683879999999999,70.0
1774822720.588842,6.198883056640625e-06,2026-03-29T22:18:40.588,2026-03-29T18:18:40.588,-34050.555,-46267.155,-85459.14,-50444.145,-12645.945,-17891.505,6596.28,-63827.235,0.45166554423573685,-5.112835540658662,-9.084774131980089,1.6039920168069175,0.6694415225019597,-1.843975128965696,-1.7369739660291454,0.7188376783666536,-0.13574184,-0.96789303,0.215392515,-13.33724,9.14074,-6.683879999999999,70.0
